,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
407,onannsov,129600.0,0.30000000000000004,2429219.9012819165,24032.410554451977,39789.44948783254,31587.55520510398,53317.340497561,47224.17139046984,0.30556946992874146,0.00017987191677093506,0.06800197064876556,0.37375131249427795
408,oncalku,475200.0,1.0999999999999999,5691106.194631668,186172.20025762502,433340.5863559638,389009.0009217826,1952515.7882322145,1930268.0074957823,1.4253284931182861,0.0010061115026474,1.4221110045909882,2.8484456092119217
409,oncixpi,86400.0,0.2,5582534.026288918,44442.42411582541,93482.21604326801,82019.48044288163,160757.150838251,154222.55382610924,0.22867907583713531,0.00019112229347229004,0.3196195065975189,0.5484897047281265
410,onghoji,302400.0,0.7,3977248.606625433,96465.0705662328,171949.98410628978,140364.7941261235,202291.48339554097,176748.16781724192,0.7826156169176102,0.0005595386028289795,0.39209260046482086,1.17526775598526
411,onkawcel,302400.0,0.7,4579476.307980212,116628.30944471162,239448.86401674058,204520.89194603032,390617.8559909239,368242.58594351716,0.8804979175329208,0.0006265193223953247,0.6799236088991165,1.5610480457544327
412,ononma,777600.0,1.8000000000000005,2107608.4888058915,299370.8538566446,545291.841245167,449818.30130044563,931816.0912009212,867268.501945669,2.3479843735694885,0.001579776406288147,1.3418647646903992,3.691428914666176
413,onvahe,561600.0,1.3,2472398.8635315173,233395.13885844388,477141.87121869583,410217.54197808687,684281.7075031,636503.699485318,1.6037384569644928,0.0011823773384094238,1.4282791316509247,3.033199965953827
414,onwohyss,43200.0,0.1,5160376.417530058,18917.3087890433,45208.40815984106,41059.92456258535,71854.57303631364,69319.64734490072,0.1255151331424713,9.717047214508057e-05,0.15951432287693024,0.28512662649154663
415,onyacju,734400.0,1.7000000000000004,8967519.343747482,337135.3605421686,654811.9870722834,553720.6993081328,1245310.0114314593,1186600.3747606317,2.157010644674301,0.0015451610088348389,1.9450546205043793,4.103610426187515
416,onyenre,475200.0,1.0999999999999999,2207841.5241837576,219090.30277179796,415249.4578977381,348404.5474028689,834405.7283804686,795941.800171504,1.3662751466035843,0.0010005682706832886,1.207917332649231,2.5751930475234985
417,oocsodpl,475200.0,1.0999999999999999,3578046.4837556263,209201.84411532263,408644.819093966,348521.1572544681,939408.837319213,912747.8956846222,1.326453521847725,0.0010039657354354858,1.2099658697843552,2.5374233573675156
418,oogchyog,518400.0,1.2,7080314.325432156,269256.0530592985,545991.9904986527,471525.23223530065,3353907.911458561,3336823.0195715083,1.4984922856092453,0.0011465251445770264,1.8931222259998322,3.3927610367536545
419,ootyecls,475200.0,1.0999999999999999,5078880.558561848,196702.6816604688,386603.91259049566,328292.38891226135,679267.6041350202,645038.8421240316,1.4070103615522385,0.000980973243713379,1.0962852388620377,2.5042765736579895
420,opgovebo,172800.0,0.4,2477697.850887237,73191.43137493997,144408.2391781922,122840.79304801371,318514.2706086056,308065.1416611427,0.5162207186222076,0.0003555566072463989,0.4178825914859772,0.9344588667154312
421,ophgir,216000.0,0.5,2497096.027813772,98364.53439231489,192701.23904139976,164084.0435799457,493521.3202823587,478865.0315176693,0.6151809096336365,0.00046569108963012695,0.5775904357433319,1.1932370364665985
422,ophugbe,777600.0,1.8000000000000005,4583294.537210153,337361.02176642686,682722.7959985612,582646.48439414,1642882.4435020725,1593409.2830428986,2.325723275542259,0.0016313493251800537,2.0360914915800095,4.363446116447449
423,opjermp,129600.0,0.30000000000000004,5604638.37630614,58957.327137106695,119161.13137746035,102651.34310409604,312102.4235452343,305374.79986463534,0.3613610863685608,0.00027817487716674805,0.37176597118377686,0.7334052324295044
424,opmisa,475200.0,1.0999999999999999,1787952.1972806284,193470.63032272077,370420.7751815089,311536.43808080524,516732.0889214979,474391.8343778758,1.3852782547473907,0.000993296504020691,1.0157814621925354,2.402053013443947
425,opnown,129600.0,0.30000000000000004,2888032.0630446463,55658.524570764246,117230.2248470618,102160.498778248,173796.69652928622,163451.63966075776,0.39560769498348236,0.0002829134464263916,0.3692872077226639,0.7651778161525726
426,oquiat,604800.0,1.4000000000000001,1873252.613743039,259338.77924614606,486037.8748246666,406362.24565831444,869927.0754105825,821331.1028326191,1.7703503966331482,0.0012603551149368286,1.3471499979496002,3.1187607496976852
427,orkbats,561600.0,1.3,1308882.926011821,223445.68553682472,419990.6751228997,348770.26295284455,683531.2650576092,636839.7396455978,1.7152544856071472,0.0011578947305679321,1.0840604901313782,2.8004728704690933
428,orocdu,302400.0,0.7,4612803.722987572,113747.92224689384,219800.2444971682,184646.91276754177,274295.76700366137,245586.74299990953,0.9306638091802597,0.0006180107593536377,0.5676059722900391,1.4988877922296524
