,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
240,ibpijda,302400.0,0.007,6241063.87174823,753285.30868399,1941066.1221078536,1786098.9973336586,1697727.2930847208,1519389.1302519562,0.230110302567482,0.00021249055862426758,0.01131349802017212,0.24163629114627838
241,ibwicim,388800.0,0.009000000000000001,10725401.624377927,1333502.385342219,2673110.886477734,2291519.5128072,2648073.5628552176,2281613.4339023405,0.34379683434963226,0.00027798116207122803,0.014578387141227722,0.3586532026529312
242,icagpony,345600.0,0.008,1417367.906363536,1010483.2823984481,2294425.312414123,2032715.6079268262,2104522.2419421673,1830307.8780853322,0.317164346575737,0.00024238228797912598,0.012834504246711731,0.33024123311042786
243,icdaheos,43200.0,0.001,3890820.197926685,117798.38014100584,284963.26700413594,259427.1627648825,257363.03377295312,228783.6411878096,0.04015527665615082,3.100931644439697e-05,0.0016129463911056519,0.04179923236370087
244,icdapnu,475200.0,0.011000000000000003,4942017.344698013,1368957.7796219578,3121413.7795661017,2796234.665579877,2944511.582819039,2600591.1032540957,0.3701707720756531,0.0003339499235153198,0.017696678638458252,0.38820140063762665
245,icdultha,86400.0,0.002,1994903.449515518,255861.33467035706,563551.6611367227,495668.1077214154,557249.4239780344,492875.07223789115,0.06313934922218323,6.04093074798584e-05,0.0031720995903015137,0.0663718581199646
246,icedpa,302400.0,0.007,2216114.0931043145,775422.1843662298,1854002.8665744904,1667782.1212133362,1706105.0448712525,1513366.4509651721,0.2477094680070877,0.0002086162567138672,0.010681912302970886,0.25859999656677246
247,ichikiga,648000.0,0.015000000000000006,4989830.401093892,1702717.356167619,4145065.2692190986,3748906.1416728683,3803528.4863001495,3385859.885618881,0.5464892983436584,0.00045000016689300537,0.023747339844703674,0.5706866383552551
248,ickguwa,302400.0,0.007,2364481.6905061984,877849.860173073,1990315.408744901,1780348.4561918427,1871590.3924913232,1650574.6814966674,0.25540220737457275,0.00021079182624816895,0.011273980140686035,0.26688697934150696
249,ickphiwa,475200.0,0.011000000000000003,5023576.948421663,1480458.0216307307,3216142.4180885223,2832166.93441806,3101020.4218740235,2716102.5857444843,0.37226781249046326,0.0003319978713989258,0.01773180067539215,0.39033161103725433
250,ickviya,475200.0,0.011000000000000003,6080089.8628302105,1365611.4025504282,3149792.9876612155,2812947.0116802943,3005650.724410028,2670803.726401314,0.41491974890232086,0.0003325343132019043,0.017738044261932373,0.43299032747745514
